word,count
difference,7
dinged,7
dips,7
dislocated,7
displaying,7
dominated,7
double-digit,7
drug,7
dui,7
earlier,7
eligible,7
emotional,7
england,7
establish,7
establishing,7
executing,7
expectations,7
fail,7
falling,7
fast-flowing,7
feature,7
fiery,7
five-star,7
fleshy,7
flip,7
fluidly,7
fluker,7
followed,7
footed,7
freeze,7
fundamentally,7
gains,7
gifts,7
girth,7
goal-line,7
grades,7
graduate,7
granted,7
greater,7
guilty,7
hair,7
hand-span,7
handling,7
hash,7
hawkins,7
heisman,7
hesitate,7
hitchens,7
hurries,7
hyde,7
in-state,7
inaccurate,7
inexperienced,7
interference,7
intermittent,7
intimidating,7
irish,7
jack,7
jackson's,7
jason,7
jeffcoat,7
jose,7
justin,7
knockout,7
lane,7
language,7
larry,7
late-round,7
latimer,7
lbs,7
lde,7
learns,7
lesser,7
lewis,7
limits,7
long-limbed,7
loop,7
loosely,7
mac,7
mack,7
majored,7
maker,7
manipulate,7
master,7
matched,7
maturing,7
mcl,7
measurables,7
meters,7
mexico,7
michael,7
mike,7
mirrors,7
mitts,7
modest,7
moldable,7
nicely,7
nifty,7
nightmare,7
norwood,7
nothing,7
noticeable,7
nov,7
oncoming,7
opportunities,7
overmatched,7
panthers,7
pedestrian,7
performances,7
pockets,7
post,7
preparation,7
prone,7
pure,7
pushes,7
qualify,7
quarterbacks',7
quinn,7
ramsey,7
ratio,7
rde,7
re-route,7
recent,7
red-zone,7
reese,7
reflexes,7
regard,7
registering,7
releases,7
remaining,7
rerouted,7
reserved,7
rhythm,7
richard,7
roll,7
ryan,7
saban,7
saints,7
saunders,7
scouts',7
scratching,7
seldom,7
september,7
shape,7
siblings,7
sidelined,7
sisters,7
skin,7
slipping,7
small-framed,7
specialist,7
spectacular,7
stalk,7
standpoint,7
stands,7
starred,7
stiff-arm,7
strider,7
studied,7
studies,7
sucked,7
sugar,7
suggests,7
super,7
talents,7
team-best,7
tear,7
thomas',7
three-cone,7
thumb,7
tick,7
towson,7
training,7
translate,7
trip,7
trusts,7
tuck,7
unanimous,7
unlv,7
untapped,7
utilizing,7
van,7
wades,7
wanes,7
wanted,7
waste,7
watching,7
weaves,7
whiffs,7
wild,7
wildcat,7
windows,7
wow,7
wrap-up,7
0,6
14.5,6
1996,6
20.5,6
200,6
24-year-old,6
3rd,6
400,6
44,6
5-technique,6
5,6
54,6
56,6
41791,6
84,6
absorbing,6
accident,6
accomplished,6
adequate-to-good,6
aggies,6
all-caa,6
andrew,6
anticipates,6
archer,6
arrow,6
arsenal,6
authority,6
ã,6
baltimore,6
barnett,6
bat,6
battling,6
beaten,6
becomes,6
benefited,6
big-bodied,6
blind,6
blitzers,6
boards,6
breakup,6
broad-shouldered,6
bulked,6
bust,6
calif,6
capacity,6
capped,6
carriage,6
catch-and-go,6
catchable,6
changed,6
choosing,6
climbs,6
closed,6
clubs,6
colts,6
comeback,6
committee,6
committing,6
considerable,6
cooks,6
copeland,6
corey,6
cover-2,6
crimson,6
crude,6
decisions,6
delivery,6
dennard,6
deployed,6
dictate,6
direct,6
dirt,6
discard,6
disorderly,6
disrupts,6
double-moves,6
dull,6
ebron,6
elevating,6
enemkpali,6
enjoy,6
enrolling,6
etc,6
everyone,6
evident,6
exploding,6
fbis,6
felony,6
ferguson,6
firing,6
flashed,6
flatten,6
flattens,6
follows,6
fooled,6
football-playing,6
forcing,6
foster,6
freelance,6
fs,6
gamecocks,6
glass,6
grabbing,6
grasp,6
griffin,6
hang,6
heavier,6
height-weight,6
helmet,6
henry,6
home-run,6
hurt,6
identical,6
impactful,6
instigator,6
intercept,6
itself,6
jacksonville,6
jaguars,6
jarring,6
jernigan,6
jerry,6
jersey,6
jordan,6
joyner,6
juice,6
jump-ball,6
jump-cut,6
justice,6
kennard,6
key-and-diagnose,6
kickoffs,6
kill,6
la,6
land,6
las,6
lattimore,6
leaders,6
learned,6
legal,6
lethargic,6
likeable,6
lions,6
living,6
los,6
louis,6
main,6
man's,6
manning,6
manufacture,6
marcus,6
marqise,6
matchup,6
matthews,6
maurice,6
meet,6
memphis,6
midsection,6
mirroring,6
mitchell,6
months,6
mosley,6
narrow-based,6
narrow-framed,6
negating,6
nick,6
north-south,6
notch,6
nt,6
nuanced,6
occupy,6
oct,6
odell,6
off-target,6
one-year,6
opposing,6
oregon's,6
osu,6
ots,6
outs,6
over-arm,6
over-pursue,6
overextend,6
overlooked,6
overwhelm,6
owens,6
people,6
performed,6
perkins,6
phase,6
philadelphia,6
physique,6
plucking,6
pound,6
pounding,6
powerbase,6
precision,6
prevented,6
problem,6
producing,6
protected,6
provided,6
pulled,6
quarterback's,6
radar,6
raising,6
real,6
red-flags,6
redd,6
rehab,6
releasing,6
reputation,6
responsibility,6
rhodes,6
ride,6
roberson,6
rolling,6
root,6
run-stuffing,6
sacrifices,6
sawyer,6
say,6
seeks,6
selling,6
senses,6
seventh,6
shadow,6
shazier,6
shooting,6
sidelines,6
sign,6
sitting,6
slants,6
slasher,6
sloppy,6
small-school,6
snatches,6
sociology,6
sooners,6
sort,6
spending,6
spends,6
splits,6
sport,6
squad,6
stall,6
statistics,6
stellar,6
stems,6
stepping,6
stone,6
streaky,6
strong-side,6
studying,6
stunt,6
sub-package,6
substantial,6
sun,6
surface,6
surprised,6
swing,6
tackle's,6
tackle-breaker,6
take-on,6
tapes,6
team-first,6
telegraphs,6
tenacity,6
thighs,6
thoroughly,6
tiny,6
tipton,6
today,6
tone-setter,6
traps,6
tremendous,6
trenches,6
trigger,6
trust,6
try,6
twitch,6
ultimate,6
uncover,6
underclassmen,6
underwhelming,6
up-tempo,6
urban,6
utilizes,6
vegas,6
verrett,6
violently,6
waiting,6
walker,6
walls,6
wash,6
wasn,6
watch,6
weak-side,6
weakside,6
weave,6
well-respected,6
well-rounded,6
westbrooks,6
why,6
wiht,6
wildcats,6
wilder,6
william,6
winds,6
winning,6
wlb,6
worst,6
worthy,6
wound,6
wrong,6
zone-blocking,6
139,5
1983,5
1st,5
3-technique,5
32',5
4.4,5
40-time,5
41769,5
58,5
6.5,5
61,5
67,5
77,5
90,5
abdominal,5
accelerator,5
addition,5
adequate-sized,5
adversity,5
affects,5
aikens,5
ala,5
alcohol,5
all-miaa,5
all-ovc,5
all-southland,5
all-star,5
am,5
ample,5
anchoring,5
aneurysm,5
angeles,5
anticipate,5
antonio,5
appealing,5
aptitude,5
arthroscopic,5
ascending,5
asset,5
attend,5
aunt,5
average-at-best,5
avoiding,5
awards,5
barr,5
basis,5
bednarik,5
belue,5
bengals,5
biting,5
blacksburg,5
blockers',5
blows,5
bo,5
bobby,5
boom-or-bust,5
boundary,5
bradshaw,5
break-ups,5
breaker,5
bucannon,5
build-up,5
bursts,5
business,5
butkus,5
buy,5
called,5
career-highs,5
carr,5
cartilage,5
categories,5
challenges,5
characterized,5
charles,5
childhood,5
chiseled,5
churns,5
clady,5
clemson's,5
cleveland,5
click-and-close,5
collapses,5
collecting,5
combining,5
communications,5
competed,5
completed,5
connecticut,5
consensus,5
contort,5
contributing,5
controlling,5
converting,5
conviction,5
crack,5
credit,5
cultivate,5
cushion,5
cushions,5
dad,5
dancing,5
darts,5
db,5
deciding,5
declare,5
delaware,5
denying,5
dime,5
dimensions,5
disposition,5
diving,5
dixon,5
dowling,5
draftable,5
drift,5
ds,5
duty,5
eastern,5
effortlessly,5
efforts,5
eighth,5
electric,5
elevated,5
elevates,5
emotions,5
enables,5
engages,5
engulf,5
eric,5
exceptionally,5
exclusion,5
exhibit,5
extensive,5
exum,5
fan,5
fat,5
fellow,5
fend,5
fielder,5
fierce,5
first-year,5
flanders,5
flaws,5
fleming,5
flies,5
flow,5
fluellen,5
forceful,5
forcefully,5
fort,5
freakish,5
fully,5
function,5
fundamentals,5
furman,5
gait,5
gave,5
girlfriend,5
glaring,5
grandmother,5
greatest,5
gritty,5
grounded,5
gun,5
hands-on,5
happen,5
hard-hitting,5
hardly,5
heart,5
hendricks,5
herron,5
homerun,5
hometown,5
hope,5
hopes,5
house,5
huff,5
huge,5
hurricane,5
huskies,5
hustles,5
identifies,5
iii,5
immaturity,5
inch,5
increased,5
investigate,5
invitation,5
invited,5
iron,5
joe,5
josh,5
jumped,5
jumping,5
katrina,5
kent,5
kerr,5
kicked,5
kind,5
knocking,5
knocks,5
knowing,5
lackadaisical,5
lake,5
lawson,5
legit,5
liberty,5
ligament,5
ligaments,5
liked,5
live,5
logging,5
long-strider,5
lots,5
lsu's,5
lt,5
make-you-miss,5
manipulated,5
marks,5
married,5
meyer,5
millard,5
mold,5
morgan,5
moses,5
mountain,5
nagurski,5
neither,5
neutralized,5
newcomer,5
nondescript,5
nor,5
note,5
occupying,5
officer,5
one-gap,5
one-handed,5
opposite,5
opted,5
out-muscled,5
outback,5
overlook,5
overpowered,5
overpowering,5
overzealous,5
packages,5
packs,5
pass-rushing,5
passive,5
pbus,5
person,5
pinstripe,5
pitt,5
plants,5
plugger,5
poise,5
poised,5
policy,5
postseason,5
pre-draft,5
prematurely,5
prepare,5
pressing,5
pressures,5
pro-ready,5
produce,5
producer,5
projection,5
prototype,5
proving,5
punishing,5
punt-return,5
purpose,5
quicker-than-fast,5
quietly,5
racked,5
rebounded,5
receivers',5
record-breaking,5
recovers,5
relationship,5
relative,5
rely,5
remainder,5
remarkably,5
replace,5
requires,5
respect,5
riding,5
rodgers,5
ron,5
rooted,5
routine,5
rover,5
ruled,5
run-after-catch,5
run-and-hit,5
sciences,5
scraping,5
season-opener,5
secures,5
separates,5
serves,5
sharpen,5
sherman,5
shoddy,5
shotgun,5
shuttles,5
sideline-to-sideline,5
similarly,5
slap,5
snare,5
sniffs,5
solidly-built,5
source,5
southland,5
springs,5
squares,5
squats,5
stability,5
steal,5
stepped,5
stewart,5
stop-and-start,5
street,5
stressed,5
strikes,5
strong-handed,5
sub-par,5
supporter,5
sure-handed,5
switch,5
tackle-breaking,5
tapered,5
tearing,5
technically,5
technician,5
tendon,5
term,5
texans,5
theft,5
there's,5
third-down,5
three-down,5
threw,5
thumper,5
tight-hipped,5
tim,5
timed-speed,5
timely,5
top-notch,5
tops,5
totaled,5
trojans',5
tulsa,5
turnover,5
twitched,5
twitchy,5
two-sport,5
ucf,5
undergoing,5
units,5
usage,5
valley,5
valued,5
vereen,5
views,5
vines,5
violations,5
voting,5
waiver,5
walked,5
wanting,5
wears,5
weeks,5
well-distributed,5
whaley,5
wideout,5
width,5
woods,5
wouldn't,5
younger,5
zip,5
0.8,4
1.64,4
10'4',4
101,4
41945,4
12.5,4
124,4
13,4
134,4
140,4
15,4
177,4
1990,4
2,4
2.5,4
2003,4
2011-13,4
205,4
215,4
248,4
35',4
401,4
4th,4
500,4
5th,4
41792,4
7,4
71,4
72,4
73,4
74,4
86,4
89,4
91,4
94,4
advisory,4
aeronautics,4
alive,4
all-aac,4
all-city,4
all-psac,4
alleged,4
alleys,4
alternately,4
amongst,4
announcing,4
answer,4
antoine,4
anunike,4
anything,4
anywhere,4
arm-over,4
armor,4
arrival,4
astronautics,4
athletically,4
atlanta,4
attaochu,4
attentive,4
attractive,4
attribute,4
back-to-back,4
bail,4
ball-carrier,4
ballard,4
barrow,4
bear,4
begin,4
bennett,4
beyond,4
bills,4
bite,4
bites,4
blackmon,4
blessed,4
blitzing,4
blount,4
blown,4
bodies,4
boom,4
bottom,4
boxed,4
boxes,4
boyd's,4
brad,4
brain,4
brandin,4
breeland,4
bright,4
brooks,4
building,4
bursting,4
bus,4
butler,4
butt,4
calling,4
capability,4
carolina's,4
category,4
cbs,4
centerfield,4
centerfielder,4
cfl,4
chains,4
characteristics,4
chews,4
chiefs,4
churn,4
cited,4
classes,4
cleats,4
clinton-dix,4
clutching,4
co-defensive,4
coach's,4
collect,4
collins,4
colter,4
columbia,4
colvin,4
commits,4
completion,4
complex,4
confirmed,4
contending,4
contests,4
cooper,4
corral,4
courage,4
court,4
covered,4
crisp,4
cylinder,4
d.j,4
damage,4
dame's,4
declared,4
deering,4
defender's,4
deficient,4
delivered,4
demonstrate,4
destined,4
detroit,4
dexter,4
died,4
difference-maker,4
diminutive,4
donald,4
double-catches,4
down-to-down,4
dr,4
drag-down,4
dramatic,4
drifts,4
ealy's,4
eat,4
eating,4
eats,4
ellis,4
enable,4
enormous,4
erratic,4
evidence,4
exception,4
excessive,4
execute,4
exposure,4
faces,4
fanfare,4
fbi's,4
february,4
feeling,4
feels,4
fell,4
ffs,4
field-fast,4
figure,4
filed,4
finale,4
flashing,4
flat-footed,4
flips,4
focusing,4
follow,4
forego,4
formation,4
four-game,4
four-quarter,4
fractured,4
freeman,4
freshmen,4
fulltime,4
ga,4
gallon,4
game-changing,4
gate,4
gaudy,4
go-to,4
go-up-and-get-it,4
grader,4
grass,4
greg,4
grinder,4
grip,4
h.s,4
hal,4
hampered,4
handles,4
harness,4
harris,4
harrison,4
hat,4
havoc,4
heading,4
heat,4
helping,4
her,4
hesitant,4
hesitates,4
hidden,4
hides,4
high-motor,4
hilton,4
hone,4
hoping,4
human,4
hungry,4
identifying,4
impede,4
included,4
inconsistencies,4
independence,4
initiate,4
innate,4
intended,4
intense,4
intercepted,4
interested,4
interview,4
investigation,4
involvement,4
jacobs,4
jammed,4
jensen,4
johnny,4
joints,4
jonathan,4
junkie,4
keith,4
kelly,4
kennard's,4
kevin,4
killed,4
killer,4
knew,4
knock-back,4
knockback,4
lawrence,4
leaning,4
learner,4
lee's,4
leggy,4
letting,4
lies,4
lingering,4
lived,4
lives,4
long-levered,4
longhorns,4
loose-hipped,4
luck,4
luke,4
machine,4
mackey,4
manziel,4
matter,4
mcgill,4
mckinnon,4
memory,4
mid-round,4
mind,4
mismatches,4
moments,4
moncrief,4
money,4
mr,4
murray,4
muscled,4
nc,4
neutralize,4
nickname,4
nifty-footed,4
nightclub,4
northern,4
noticeably,4
noy,4
o'brien,4
odds,4
official,4
og,4
opened,4
operated,4
outrun,4
outside-in,4
overpower,4
overreact,4
overruns,4
overshadowed,4
overwhelms,4
package,4
parent,4
part-time,4
pass-rusher,4
pass-rushers,4
passers,4
pbu's,4
pedals,4
penetrates,4
perfect,4
persevered,4
phillips,4
picked,4
pint-sized,4
pittsburg,4
placed,4
portion,4
pr,4
practice-squad,4
prepares,4
preparing,4
presents,4
prevent,4
profiles,4
progression,4
progressions,4
prolific,4
protects,4
pryor,4
punish,4
purifoy,4
qb's,4
quarter-count,4
quicken,4
rank,4
re-injured,4
re-routed,4
reactive,4
read-and-react,4
realize,4
record-setting,4
recovered,4
recovering,4
reflection,4
regardless,4
reliant,4
remarkable,4
reported,4
responsible,4
resulting,4
rides,4
ripping,4
rival,4
rock,4
rot,4
run-blocker,4
run-blocking,4
run-ins,4
sanders,4
scott,4
seastrunk,4
second-round,4
seeking,4
sentence,4
sept,4
settling,4
shaky,4
sheds,4
shepherd,4
shift,4
shine,4
shore,4
shouldn't,4
shuffles,4
shuffling,4
shut,4
sims,4
skates,4
slant,4
slotback,4
smallwood,4
snag,4
soccer,4
soldier,4
sparingly,4
speeding,4
spinning,4
spirit,4
splitting,4
spruill,4
squatty,4
squeeze,4
stalls,4
statement,4
steadily,4
steve,4
sticky,4
stinson,4
stopper,4
strengthen,4
stress,4
study,4
stuff,4
stuffer,4
subsequently,4
suffers,4
superprep,4
surrounded,4
surroundings,4
survive,4
suspensions,4
swat,4
swinging,4
swings,4
tar,4
targeted,4
tavon,4
te's,4
tenacious,4
terror,4
thicker,4
third-round,4
third-year,4
three-man,4
thrower,4
thump,4
tigers',4
tire,4
toledo,4
top-10,4
top-flight,4
trades,4
trait,4
translates,4
truly,4
trunks,4
tulane,4
twists,4
two-parent,4
typical,4
uncle,4
unfortunately,4
unreliable,4
unsudden,4
usc's,4
usf,4
utilized,4
uva,4
uw,4
verified,4
verticals,4
view,4
vikings,4
walking,4
wastes,4
we've,4
well-conditioned,4
what's,4
white,4
wind,4
winston-salem,4
wired,4
wku,4
wofford,4
woman,4
wore,4
zero,4
zone-heavy,4
0,3
10.3,3
102,3
108,3
110,3
118,3
119,3
11th,3
12,3
128,3
131,3
133,3
162,3
17.5,3
183,3
19.5,3
1974,3
1982,3
1986,3
1988,3
1989,3
2-rated,3
20-plus,3
20-shuttle,3
20-year-old,3
2001,3
2005,3
2006,3
2007,3
2015,3
202,3
21-year,3
21.5,3
222,3
225,3
225-pound,3
23.5,3
235,3
244,3
245,3
260,3
275,3
29.5,3
290,3
295,3
3-point,3
30',3
315,3
32.5,3
332,3
34',3
350,3
371,3
38',3
39',3
4.33,3
4.5,3
4.51,3
4.6,3
40',3
509,3
538,3
41793,3
41795,3
6-feet,3
63,3
65,3
69,3
6th,3
7.5,3
713,3
718,3
730,3
76,3
78,3
800,3
81,3
82,3
83,3
850,3
88,3
9,3
95,3
97,3
973,3
accelerating,3
adjustment,3
admittedly,3
agitator,3
aimless,3
alfred,3
alike,3
all-conference-usa,3
all-district,3
all-freshman,3
all-maiaa,3
all-pac,3
alligator,3
alone,3
american,3
angry,3
answers,3
anthony,3
appearance,3
apply,3
approaches,3
arguably,3
armour,3
arresting,3
articulate,3
aside,3
assertive,3
assimilate,3
association,3
athletic-looking,3
attract,3
auburn's,3
authorities,3
average-to-above,3
average-to-below,3
average-to-slightly,3
babin,3
back-shoulder,3
back-side,3
backer,3
backward,3
baggage,3
baldwin,3
ballhawking,3
barrett,3
baseball,3
bead,3
beautiful,3
beginning,3
belies,3
believe,3
bellcow,3
ben,3
benched,3
bent,3
benwikere,3
bernard,3
biceps,3
bill,3
biological,3
birmingham,3
bishop,3
bloomer,3
bloomsburg,3
bounced,3
bowls,3
boxing,3
bringing,3
bromley,3
bronko,3
browner,3
bruised,3
bucket,3
bulldogs,3
bulls,3
bully,3
burn,3
burners,3
byndom,3
call,3
calves,3
cam,3
campaigns,3
campbell,3
cannon,3
capital,3
career-best,3
carter,3
casey,3
cat-quick,3
catch-point,3
cerritos,3
certain,3
champions,3
cheese,3
chicago,3
child,3
children,3
cif,3
classroom,3
cliff,3
co-big,3
coachability,3
coffeyville,3
coleman's,3
collarbone,3
collision,3
colter's,3
comebacks,3
comfort,3
command,3
commands,3
commodores,3
communication,3
comparisons,3
compensate,3
complementing,3
completions,3
concede,3
concerned,3
condition,3
conference-best,3
congo,3
connect,3
consider,3
constant,3
contesting,3
continuing,3
contributed,3
contributes,3
correctly,3
cotton,3
counterpunch,3
country's,3
counts,3
couple,3
courageous,3
craig,3
created,3
credits,3
crisper,3
critics,3
crowded,3
cutting,3
d-ii,3
dahl,3
dance,3
dances,3
daniel,3
danny,3
date,3
davante,3
dec,3
deceive,3
deceptively,3
decorated,3
dedicate,3
defeat,3
defeating,3
defenders',3
definitely,3
departure,3
derrick,3
described,3
designed,3
detailed,3
devils,3
digs,3
disadvantage,3
disappear,3
discarding,3
disengages,3
disinterested,3
displaced,3
disruption,3
distinguish,3
doak,3
doctors,3
dominion,3
don,3
donte,3
door,3
doubt,3
dozier's,3
drags,3
dream,3
drive-through,3
drum,3
dual-threat,3
ducking,3
ducks',3
dumervil,3
dykes',3
ear,3
earl,3
ed,3
education,3
edwards,3
ego,3
electing,3
eli,3
endured,3
engaging,3
enjoys,3
enroll,3
eventual,3
examined,3
excite,3
exploded,3
exposing,3
expressed,3
extended,3
exum's,3
falcons,3
fastballs,3
favor,3
favorably,3
favors,3
fb,3
fbs-level,3
featuring,3
feb,3
felt,3
fielding,3
fiesta,3
figures,3
financially,3
fingers,3
flagged,3
flanker,3
flashy,3
fleming's,3
flexion,3
flipping,3
fluctuates,3
fluctuation,3
fool,3
footsteps,3
forth,3
fortt,3
foul,3
franchise,3
frequency,3
friends,3
frustrated,3
fullbacks,3
fulton,3
gainesville,3
gambles,3
gambling,3
game-breaking,3
game-winning,3
gang,3
gay,3
generating,3
gliding,3
golden,3
gooden,3
goodson,3
gpa,3
graham,3
grain,3
gregarious,3
groomed,3
guardian,3
guessing,3
guys,3
hadn't,3
hageman,3
haiti,3
hand-fighting,3
hand-to-hand,3
handled,3
harass,3
hard-nosed,3
hauling,3
hawaii,3
hawk,3
hazel,3
hide,3
high-percentage,3
highlight,3
highly-recruited,3
hip-hop,3
hoffman,3
honoree,3
hopkins,3
horns,3
hot-and-cold,3
hubbard,3
hubbard's,3
identify,3
illness,3
illustrious,3
impatient,3
impress,3
improvements,3
in-the-box,3
inability,3
increasing,3
indecisive,3
inefficient,3
inexperience,3
influenced,3
ingram,3
injuring,3
instinct,3
interceptor,3
interviews,3
investment,3
j.c,3
jack-of-all-trades,3
jars,3
jaylen,3
jefferson,3
jenkins,3
jeremy,3
jerome,3
jobs,3
joined,3
joliet,3
junior-college,3
keen,3
keenan,3
kehl,3
keying,3
kick-slide,3
kicking,3
kouandjio's,3
kr,3
labors,3
lackawanna,3
ladler,3
lap,3
largely,3
lavonte,3
lawson's,3
lay,3
lazy,3
leaky,3
leaper,3
lend,3
leonard,3
less-than-ideal,3
liability,3
license,3
lift,3
light-footed,3
lightning,3
line-up,3
lisa,3
list,3
loafs,3
logan,3
longevity,3
looping,3
loston,3
louisville's,3
lower-half,3
lumbers,3
lured,3
lyles,3
man-cover,3
manager,3
manner,3
marry,3
martin's,3
master's,3
matchups,3
math,3
mccluster,3
mccullers',3
mcneese,3
mechanical,3
medial,3
mediocre,3
memories,3
met,3
mickey,3
miles,3
mindset,3
miscast,3
mismatched,3
mixes,3
moderate,3
monitoring,3
mora,3
moss,3
mph,3
murdered,3
nate,3
navigate,3
navigating,3
navy,3
necessarily,3
neck,3
nigeria,3
norman,3
northwest,3
noted,3
notice,3
nuances,3
numerous,3
occasions,3
offsides,3
ones,3
opportunistic,3
oriented,3
ot's,3
out-muscle,3
outland,3
outlet,3
outside-the-numbers,3
overaged,3
overextends,3
overhyped,3
overpursuing,3
overreacts,3
overwhelming,3
parade,3
parker,3
partially,3
participating,3
pass-catching,3
pass-happy,3
pat,3
paws,3
payton,3
peeling,3
penalty,3
penetrating,3
penetration,3
penetrator,3
penetrators,3
peripheral,3
pesky,3
phases,3
pickup,3
piece,3
pierre-louis,3
piles,3
pique,3
pivot,3
plagued,3
platform,3
playaction,3
playmakers,3
playoff,3
playoffs,3
polishing,3
popping,3
pound-for-pound,3
pounder,3
powerhouse,3
powers,3
premature,3
previously,3
principles,3
projected,3
promise,3
proponents,3
protections,3
psac,3
public,3
puller,3
pulling,3
pulls,3
pump,3
push-pull,3
quad,3
questioned,3
questioning,3
quick-hitting,3
quickest,3
quit,3
raiders',3
rail,3
raise,3
rapidly,3
read-option,3
rear,3
reaves,3
rebounds,3
recognized,3
recoil,3
recoveries,3
redirected,3
redirecting,3
redskins,3
reduce,3
reinstated,3
related,3
relay,3
relegate,3
relegated,3
religious,3
reminiscent,3
replaced,3
represent,3
requirements,3
resulted,3
richardson's,3
richmond,3
rigors,3
ring,3
robbed,3
robbery,3
roberts,3
robinson's,3
robust,3
route-running,3
rub,3
run-after-the-catch,3
run-and-chase,3
savvier,3
scheme-versatile,3
schemed,3
seals,3
sean,3
search,3
seasoning,3
sec's,3
second-fastest,3
second-most,3
self-discipline,3
semester,3
sensing,3
series,3
services,3
sexual,3
shade,3
shane,3
sharing,3
sharp-breaking,3
sharply,3
shiftiness,3
shifting,3
shorter-than-average,3
shortly,3
sifting,3
single-parent,3
sister,3
sized,3
slid,3
slide-protection,3
slim,3
slower,3
smallwood's,3
smooth-moving,3
smothers,3
snapped,3
snapping,3
snatching,3
sonny,3
sorts,3
soul,3
southeastern,3
specimen,3
speeds,3
sprain,3
spurs,3
squaring,3
stable,3
stalemate,3
standard,3
stat,3
stationary,3
statistical,3
stats,3
steering,3
stemmed,3
sticking,3
stonewalled,3
stouter,3
straightlinish,3
strain,3
strained,3
strengths,3
strictly,3
strong-bodied,3
structure,3
stunting,3
subtly,3
successfully,3
suddenly,3
supports,3
surprises,3
symptoms,3
table,3
tailback,3
take-off,3
tallied,3
tandem,3
targeting',3
taylor,3
team-leading,3
teamed,3
tech's,3
techniques,3
ted,3
temple,3
tendencies,3
tendinitis,3
tester,3
testing,3
they're,3
thick-bodied,3
thickly-built,3
thin-framed,3
thinks,3
thinly,3
threatens,3
threats,3
thrive,3
throttle,3
thus,3
ticket,3
tight-skinned,3
tightly,3
time-to-time,3
tip,3
tipped,3
ton,3
tony,3
top-speed,3
torque,3
tossed,3
tosses,3
touted,3
trade,3
trained,3
translated,3
traveled,3
triggers,3
truck,3
trusting,3
trustworthy,3
tunnel,3
tuscaloosa,3
twist,3
twitter,3
two-game,3
two-gapping,3
two-point,3
tying,3
ugly,3
unc,3
undefeated,3
undeniable,3
under-the-radar,3
underclassman,3
understand,3
undeveloped,3
unless,3
unlike,3
unselfish,3
upbeat,3
upset,3
ut,3
v,3
va,3
vanilla,3
varied,3
varies,3
vast,3
vastly,3
version,3
voice,3
voiced,3
wait,3
wall-off,3
warford,3
washington's,3
wave,3
weaving,3
weekend,3
well-developed,3
wherever,3
whole,3
wide-bodied,3
widely,3
williamson,3
woodyard,3
wreak,3
wrestling,3
wrists,3
wvu,3
wyoming,3
x,3
your,3
zach,3
0.7,2
0.9,2
000-plus,2
2,2
95,2
1-on-1,2
1-rated,2
1.3,2
1.54,2
1.55,2
1.59,2
1.6,2
1.61,2
1.63,2
10'2',2
10'6,2
10'6',2
10-year,2
10,2
104,2
105,2
107,2
109,2
10th,2
11',2
111,2
112,2
115-plus,2
120,2
121,2
123,2
125,2
127,2
129,2
135,2
14,2
143,2
149,2
15-yard,2
15-year,2
160,2
161,2
168,2
170,2
173,2
18.4,2
18.5,2
193,2
1979,2
1984,2
1985,2
1999,2
2-,2
2-inch,2
2-yard,2
20-30,2
20-yard,2
2002,2
2008-2011,2
2012-2013,2
206,2
207,2
208,2
210,2
215-pounds,2
21st,2
227,2
232,2
238,2
247sports.com,2
25-year,2
25-year-old,2
25.4,2
250,2
266,2
267,2
271,2
284,2
289,2
29-0,2
3-plus,2
3.94,2
30-plus,2
300,2
301,2
302,2
309,2
314,2
337,2
34-inch,2
34.5,2
340,2
350-pounder,2
353,2
36.5-inch,2
369,2
37',2
373,2
38-inch,2
39-inch,2
390,2
38444,2
4.04,2
4.18,2
4.41,2
4.47,2
4.5,2
4.61,2
4.63,2
4.7,2
40's,2
415,2
425,2
432,2
437,2
439,2
45.5,2
453,2
5.2,2
507,2
524,2
527,2
530,2
55,2
59,2
36678,2
41794,2
41796,2
6-foot-3,2
6-foot-6,2
6.69,2
6.83,2
619,2
648,2
66,2
68,2
728,2
729,2
780,2
79,2
8-inch,2
8.4,2
806,2
814,2
816,2
851,2
854,2
870,2
894,2
9'10',2
904,2
93,2
937,2
948,2
98,2
9th,2
aa,2
aaron,2
abbreviated,2
abort,2
above-the-rim,2
absolutely,2
acc-record,2
acclimate,2
accordance,2
accordingly,2
accountability,2
achilles,2
actively,2
actual,2
adapt,2
addiction,2
adept,2
adequately,2
adjusted,2
adore,2
advantageous,2
afford,2
agent,2
agreed,2
ahmad,2
ahold,2
aid,2
aided,2
alcorn,2
aligned,2
all-america,2
all-colonial,2
all-cusa,2
all-dade,2
all-gliac,2
all-league,2
all-socon,2
all-southern,2
allegedly,2
alma,2
alshon,2
alter,2
alualu,2
alumni,2
amassing,2
ambitious,2
andrea,2
anger,2
anita,2
announce,2
anticipatory,2
apart,2
apparent,2
apt,2
aquinas,2
archie,2
aren't,2
arie,2
arm-length,2
arm-tackles,2
arts,2
ascend,2
ascent,2
asking,2
asleep,2
aspects,2
assets,2
assistant,2
assists,2
asu,2
athletics,2
atkins,2
attracting,2
australia,2
available,2
avant,2
average-sized,2
average-to-above-average,2
avg,2
awarded,2
awesome,2
bachelor's,2
backed,2
backyard,2
bag,2
baits,2
ball-hawking,2
ballhawk,2
ballooned,2
barely,2
barr's,2
barrel,2
barry,2
baton,2
battle-tested,2
