word,count
3-plus,2
300-plus,2
300-yard,2
33-inch,2
34',2
36-4,2
394,2
4,2
4.5,2
4.8s,2
400,2
400-plus,2
401,2
410,2
44,2
445,2
45.2,2
468,2
47,2
47.1,2
498,2
4th,2
5-technique,2
54,2
54-yard,2
544,2
572,2
41791,2
41794,2
6.5,2
6.64,2
61.2,2
62,2
65,2
67,2
68.9,2
70,2
72,2
73,2
765,2
803,2
815,2
85,2
86,2
89,2
90,2
900,2
949,2
97,2
a.j,2
abilities,2
abort,2
abuse,2
acclimated,2
accomplish,2
accomplished,2
actions,2
adam,2
addazio,2
adequate-to-good,2
advisory,2
affected,2
aggie,2
agricultural,2
ala,2
alabama's,2
all-aac,2
all-around,2
all-coast,2
all-freshman,2
all-important,2
all-mvfc,2
all-ovc,2
altercation,2
alto,2
amazing,2
anchoring,2
andre,2
ankles,2
answer,2
anticipating,2
anyone,2
approaches,2
arbor,2
arc,2
arkansas',2
assaulted,2
associated,2
athens,2
athletes,2
attend,2
attended,2
australia,2
available,2
average-at-best,2
average-to-below,2
averages,2
avoiding,2
bachelor's,2
badgers,2
bakhtiari,2
barrel-chested,2
barrell,2
basis,2
battle-tested,2
bc,2
bear,2
ben,2
benches,2
big-bodied,2
bj,2
blanchflower,2
blindside,2
blitzer,2
blitzers,2
boise,2
books,2
booming,2
boosted,2
boswell,2
bottom,2
bounce,2
breakout,2
brian,2
bringing,2
broncos,2
brother's,2
bsu's,2
buccaneers,2
building,2
bulldogs,2
bump-and-steer,2
burlsworth,2
burner,2
bushland,2
bushnell,2
butkus,2
buzz,2
byu,2
caesars,2
calif,2
calm,2
cap,2
captured,2
cardinals,2
caretaker,2
carr's,2
carried,2
caused,2
causing,2
centers,2
championships,2
changing,2
characterized,2
checked,2
checks,2
chick-fil-a,2
chore,2
chuck,2
chunks,2
chute,2
clay,2
cleats,2
clowney,2
coby,2
cold,2
commanded,2
commands,2
commercial,2
commit,2
committee,2
compensates,2
complementary,2
complicated,2
composure,2
concluded,2
conditions,2
conduct,2
connect,2
connected,2
contend,2
content,2
continuing,2
contributed,2
controlling,2
converting,2
cordle,2
costa,2
counterpuncher,2
country's,2
counts,2
county,2
cousins,2
crafty,2
credited,2
crimson,2
crosses,2
csu,2
culminating,2
currently,2
curtis,2
cutting,2
dahl,2
dakota,2
dame's,2
dancing,2
dangerous,2
danser,2
darren,2
days,2
dealing,2
deceive,2
deceiving,2
dedicate,2
deeper,2
defenders',2
defending,2
deficiencies,2
deficit,2
define,2
demonstrated,2
denver,2
der,2
detached,2
detailed,2
diagnose,2
diagnostic,2
dictates,2
didn,2
dig,2
diminished,2
diminishes,2
dips,2
directed,2
discussing,2
dismissed,2
disorderly,2
displaying,2
disruptive,2
distribution,2
doctors,2
dog,2
donnell,2
double-team,2
drag-down,2
draw,2
dream,2
driving,2
dt,2
dual-threat,2
edds,2
eighth,2
elbow,2
element,2
elevated,2
enable,2
enables,2
engaging,2
enjoy,2
enjoyed,2
equipped,2
ertz,2
established,2
evade,2
evading,2
evaluation,2
exactly,2
excitement,2
exciting,2
exclusively,2
execute,2
executing,2
exemplary,2
exercise,2
expect,2
exposes,2
extras,2
faces,2
facets,2
fade,2
fades,2
failure,2
falcons,2
fans,2
fasano,2
favorable,2
fbs-level,2
fellow,2
femur,2
fend,2
ff,2
fg,2
fiery,2
fiesta,2
fifth,2
finding,2
first-step,2
fisher,2
fla,2
flash,2
flashed,2
flashy,2
flats,2
fleener,2
flexed,2
flipping,2
flutter,2
fooled,2
footsteps,2
forego,2
formations,2
fort,2
forth,2
found,2
fr,2
francisco,2
freak,2
front-side,2
frozen,2
fumbled,2
functionally,2
gaining,2
game-managing,2
game-winning,2
gap,2
gaps,2
gator,2
gave,2
generated,2
george,2
gillmore's,2
girth,2
gliac,2
gliding,2
good-enough,2
gpa,2
grab,2
grade-3,2
graded,2
grader,2
gradually,2
granted,2
grateful,2
gravity,2
greg,2
grinder,2
groomed,2
growth,2
guards,2
gun-barrel,2
gym,2
hageman,2
halftime,2
hamilton,2
hampered,2
hand-to-hand,2
handed,2
hank,2
hardship,2
harness,2
harnish,2
hastening,2
hat,2
hausler,2
heading,2
heads,2
heart,2
heat,2
held,2
helmet,2
hesitate,2
high-effort,2
high-round,2
hofstra,2
holes,2
hollywood,2
honest,2
house,2
howitzer,2
hurt,2
i've,2
identifying,2
iii,2
importance,2
impress,2
inability,2
inches,2
indicate,2
indicates,2
inexperience,2
inferior,2
information,2
inspire,2
intangible,2
interchange,2
intercollegiate,2
interviewed,2
investigation,2
invitations,2
invited,2
isn,2
itself,2
jack,2
jam,2
jammed,2
jarring,2
jars,2
jerry,2
joe,2
jolts,2
judgment,2
jumped,2
junkyard,2
kamp,2
kathy,2
keen,2
kelly,2
kenny,2
kent,2
kid,2
kim,2
king,2
knocking,2
la,2
lakes,2
land,2
largely,2
larger,2
larry,2
las,2
latter,2
lauded,2
lawson,2
lde,2
leaning,2
learned,2
learner,2
lengthy,2
lethargic,2
letterman,2
levine,2
lg,2
lifted,2
liked,2
likenesses,2
limit,2
listed,2
locking,2
loh-ron,2
lolb,2
long-snapping,2
longhorns,2
loop,2
louis,2
louisiana,2
lubbock,2
luke,2
lumbers,2
lunchpail,2
magic,2
maintain,2
majority,2
man-coverage,2
man-to-man,2
management,2
mankins,2
manziel's,2
marks,2
mask,2
matchups,2
matured,2
maughan,2
mcdaniel,2
measurables,2
meester,2
meineke,2
memory,2
memphis,2
mendoza,2
midsection,2
minute,2
mirrors,2
misdemeanor,2
misdemeanors,2
mississippi,2
missouri's,2
model,2
modest,2
montana,2
month,2
morris,2
mother,2
motions,2
murphy's,2
murray's,2
muscled,2
nady,2
names,2
necessarily,2
negating,2
neither,2
neutralize,2
neutralized,2
newcomer,2
nflpa,2
nicely,2
niche,2
nick,2
nickname,2
ninth,2
no-nonsense,2
nobody,2
non-displaced,2
non-throwing,2
non-traditional,2
normally,2
notably,2
nothing,2
noticeably,2
null's,2
o,2
oc,2
odds,2
oilers,2
oklahoma,2
one-year,2
opened,2
opening,2
opponent's,2
ornery,2
outgoing,2
outlet,2
outs,2
over-arm,2
overcoming,2
overlook,2
overpowered,2
overreact,2
overruns,2
overwhelm,2
overwhelmed,2
overwhelming,2
oviedo,2
owns,2
package,2
pair,2
palo,2
pants,2
participated,2
passers,2
patterns,2
paul,2
paulson,2
pay,2
payton,2
pcl,2
pedigree,2
penalty,2
perception,2
perform,2
performed,2
permit,2
person,2
phil,2
physique,2
picking,2
piece,2
piles,2
pinballed,2
pinstripe,2
pitt,2
pitta,2
place,2
plagued,2
plate,2
possession,2
possible,2
posture,2
practice-squad,2
pre-determined,2
precisely,2
predetermine,2
prematurely,2
preps,2
presented,2
prevented,2
previously,2
pride,2
private,2
problem,2
producing,2
product,2
progression,2
projectable,2
prominent,2
provided,2
psychology,2
public,2
puente,2
puller,2
pulls,2
puncher,2
punching,2
purposes,2
pursues,2
pursuing,2
pushing,2
putting,2
quarters,2
quick-footed,2
quirky,2
ra'shede,2
racked,2
rag-dolled,2
rallied,2
rallying,2
rank,2
rated,2
rating,2
reacting,2
reactionary,2
reacts,2
rebounded,2
receiver's,2
recoil,2
recoveries,2
recovering,2
recovers,2
recruiting,2
red-zone,2
reflection,2
regains,2
regardless,2
registering,2
relative,2
releases,2
remarkable,2
reminiscent,2
replacement,2
replacing,2
represent,2
reputation,2
resets,2
resolve,2
respect,2
results,2
retired,2
returner,2
ribs,2
rica,2
richt,2
rigid,2
riley,2
ripping,2
rivals,2
robotic,2
rock,2
rocket,2
rodriguez,2
roller,2
romo,2
root,2
ropes,2
route-running,2
routinely,2
rugby,2
run-after-catch,2
run-based,2
rushed,2
sacramento,2
sacrifice,2
safeties,2
saginaw,2
sam,2
sat,2
scans,2
scene,2
schofield,2
scholar,2
schwartz,2
scooter,2
score,2
scored,2
scream,2
seams,2
seasoning,2
seemed,2
seen,2
seldom,2
selfless,2
selling,2
semester,2
sensing,2
sept,2
seriously,2
serves,2
service,2
settle,2
setup,2
shadow,2
shaky,2
shane,2
share,2
shawn,2
shedding,2
shipley,2
shoes,2
shorter-than-ideal,2
shouldn't,2
shuffles,2
shuttle,2
sight,2
significantly,2
signing,2
simplified,2
single,2
sinking,2
sinks,2
sister,2
sitting,2
situation,2
slender,2
slide-protection,2
slim,2
slipping,2
slow-footed,2
small-framed,2
small-school,2
smoothly,2
smu,2
snapping,2
snatch,2
sneaky,2
soccer-style,2
society,2
soldier,2
solidify,2
solidly,2
sorensen,2
sparkling,2
spatial,2
spending,2
sporting,2
sprain,2
spread-option,2
ss,2
staley,2
standup,2
stats,2
stems,2
stepping,2
steve,2
sticking,2
sticks,2
stiff-hipped,2
stone,2
stonewall,2
stop,2
stretch,2
strong-legged,2
strong-side,2
student-athletes,2
studying,2
stymied,2
sub-par,2
substance,2
substantial,2
sugar,2
sum,2
sun,2
super,2
superb,2
superprep,2
survey,2
surveying,2
suspect,2
suspension,2
sustains,2
swat,2
sweezy,2
swift,2
switched,2
switches,2
syracuse,2
talented,2
tampa,2
tandem,2
task,2
taylor,2
td-int,2
teams',2
technical,2
technically-sound,2
tes,2
tests,2
thanks,2
that's,2
thick-bodied,2
thicker,2
thinks,2
third-round,2
three-point,2
tide,2
tie,2
tiger-cats,2
tightly,2
tim,2
timed-speed,2
title,2
toilolo,2
told,2
toledo,2
tom,2
tone-setter,2
touch-to-toe,2
tough-minded,2
tracked,2
trades,2
transfers,2
transitions,2
translate,2
travis,2
tries,2
trusts,2
try,2
turf,2
two-point,2
two-step,2
tyler,2
typical,2
u.s,2
umass,2
uncles,2
uncovered,2
undeniable,2
under-center,2
underclassmen,2
underthrows,2
underwhelming,2
undrafted,2
units,2
unoccupied,2
unquestioned,2
unusual,2
urination,2
usage,2
usd's,2
utah's,2
utility,2
va,2
van,2
vaughan,2
vegas,2
view,2
vikings,2
vinegar,2
vj,2
walling,2
walls,2
wanes,2
wanted,2
wants,2
watching,2
weak,2
wears,2
weather,2
well-grounded,2
well-known,2
well-liked,2
well-versed,2
weren't,2
western,2
weston,2
what's,2
whiff,2
whiffs,2
whitfield,2
wide-bodied,2
widen,2
wife,2
windup,2
withstand,2
wittenberg,2
work-in-progress,2
worth,2
wow,2
wright,2
wrs,2
yards-after-catch,2
you'd,2
your,2
zone-based,2
zone-read,2
zones,2
0,1
00-yard,1
15,1
17,1
19,1
40,1
45,1
59,1
63,1
67,1
95,1
1-on-1,1
1,1
1.41,1
10'2',1
10'3',1
10-plus,1
10-split,1
10.525,1
105,1
11',1
11-win,1
111,1
114,1
41998,1
12-rated,1
12.5,1
12.8,1
123,1
125th,1
129,1
13-15,1
132,1
142,1
143,1
144.48,1
147.1,1
148,1
15-plus,1
15.3,1
153.9,1
15s,1
16-plus,1
16-year-old,1
164,1
16th,1
17-0,1
17,1
17.5,1
175,1
177,1
179,1
18-7,1
181,1
185,1
18th,1
19-263-2,1
19-7,1
19-year,1
19.5,1
1934-35-36,1
1938-39-40,1
1942,1
1948,1
1954-56,1
1960's,1
1963-64,1
1967,1
1979-80-81,1
1982-83-84,1
1986,1
1989-90,1
1989.if,1
1992,1
1996-97,1
1998-99-2000,1
1999-2000-01,1
2-for-6,1
2-inch,1
2-yard,1
2-year,1
20-6,1
20-for-22,1
20-plus,1
20-shuttle,1
20-yard,1
200-plus,1
200-pound,1
2001,1
40097,1
2009-12,1
2009-2010,1
2010-11,1
2011-12,1
2012-2013,1
2012.he,1
203,1
205-pound,1
207,1
208,1
21-9,1
21-point,1
214,1
215-pound,1
220-pound,1
224,1
225-pound,1
23-22,1
23.5,1
234,1
237,1
24-15,1
24-touchdown,1
24-year-old,1
240.4,1
250-pound,1
252,1
26-5,1
26-year-old,1
262,1
263,1
27-20,1
27-yarder,1
277,1
28-for-32,1
282,1
285,1
289,1
293-for-467,1
295,1
296-of-454,1
297,1
298-pound,1
2nd,1
3-technique,1
3.92,1
3.98,1
30-yard,1
300-plus-yard,1
302,1
305,1
306,1
309,1
310-pound,1
313,1
319-pound,1
32-inch,1
324,1
328.1,1
329.based,1
341,1
347,1
354,1
356,1
358,1
36-for-43,1
37-7,1
37.5,1
373,1
375,1
38,1
38-17,1
39',1
4-yard,1
4.01,1
4.03,1
4.08,1
4.15,1
4.42-second,1
4.56,1
4.59,1
4.6's,1
4.62,1
4.64,1
4.68,1
4.69,1
4.77,1
4.78,1
4.87,1
4.95,1
4.97,1
40',1
40-dash,1
40-time,1
40.7,1
41,1
41.5,1
41.6,1
412,1
417,1
419,1
42-41,1
42.7,1
43-533-2,1
43.2,1
43.53,1
43.8,1
45-20,1
45-year,1
45.5-yard,1
450,1
452,1
453,1
46-47,1
46.4,1
461.2,1
464,1
467,1
476,1
478,1
49-39,1
49-game,1
49.3-percent,1
49ers',1
4a,1
41766,1
5-technqiue,1
5,1
5.07,1
50-percent,1
50-yard-plus,1
50-yarders,1
50-yards,1
500-pound,1
51-game,1
52-28,1
52-40,1
52-42,1
52-play,1
53.3,1
54.1,1
54.5,1
548,1
551,1
56-yard,1
568,1
570,1
576,1
577,1
58,1
58-61,1
5s,1
5th,1
41792,1
41796,1
41798,1
6-foot,1
6-foot-2,1
6-foot-3,1
6-for-9,1
6-inch,1
6-of-8,1
6,1
6.75,1
6.77,1
6.8,1
60-plus,1
60,1
62.3,1
62.7,1
62.9,1
624,1
63.9,1
640,1
64th,1
65.4,1
66.9,1
67.3,1
67.5,1
69,1
6th,1
7-for-7,1
7-to-8,1
7,1
7.26,1
712,1
74,1
75,1
750,1
759,1
76,1
76-percent,1
769,1
786,1
8.5,1
80,1
81st,1
823,1
83.7,1
84,1
875,1
88,1
88-for-91,1
888,1
893,1
9'3,1
9'6',1
9-win,1
9-year,1
9.5,1
90-percent,1
90.9,1
91,1
921,1
93,1
933,1
96.7,1
962,1
968,1
98,1
99,1
a.q,1
aac,1
ab-ruh-dair-is,1
abandoning,1
above-the-rim,1
absorbing,1
acc,1
accelerate,1
accelerating,1
accident,1
accidents,1
acclimate,1
acclimates,1
accordingly,1
accounted,1
acl.compares,1
actively,1
actually,1
ad-lib,1
adams,1
adapted,1
adding,1
addition,1
addressed,1
adequate-sized,1
adequately,1
adjusted,1
admitted,1
admonished,1
adopt,1
adrian,1
advanced,1
advantageously,1
advertised,1
aesthetically-pleasing,1
afternoon,1
afterthought,1
age,1
aggies',1
agreed,1
ahold,1
aided,1
akron,1
al,1
alamo,1
alarm,1
albans,1
alerting,1
alive,1
all-c-usa,1
all-canadian,1
all-gliac,1
all-great,1
all-mw,1
all-psac,1
all-toledo,1
alleged,1
allegedly,1
alleys,1
alongside,1
altering,1
altogether,1
america,1
amid,1
amongst,1
ample,1
anaheim,1
analytical,1
andy,1
angular,1
animal,1
announced,1
announcement,1
anonymously,1
answered,1
answers,1
appalachian,1
applied,1
apply,1
appreciate,1
approaching,1
aptly-named,1
aren,1
arguably,1
arlene,1
arm-length,1
arm-under,1
armour,1
array,1
arrive,1
arrives,1
arrogance,1
arrow,1
arthroscopic,1
articulate,1
ascending,1
ashes,1
aside,1
asj,1
aspen,1
assertion,1
assist,1
assistant,1
association,1
astoundingly,1
astute,1
atheletic,1
athletically-speaking,1
athletics,1
attendance,1
attending,1
attentive,1
attilio,1
attract,1
attributed,1
aubrey,1
auburn,1
audible,1
august,1
aussie,1
austen,1
avenues,1
average-to-above,1
average-to-slightly,1
avoided,1
avoids,1
award-winning,1
awarenesss,1
awkwardly,1
ayers,1
back-pedal,1
back-shoot,1
back-side,1
backed,1
badger,1
baggage,1
bailed,1
bait,1
baker,1
bal,1
ball-carrier,1
ball-carriers,1
ballhandler,1
barely,1
barnes,1
barrels,1
base-blocking,1
basically,1
bat,1
battler,1
bayer's,1
bearcats,1
begin,1
beginning,1
behavior,1
behemoths,1
belk,1
bell,1
belt,1
bench-presser,1
bench-presses,1
benched,1
bending,1
benefiting,1
benefitted,1
better-than-average,1
betterprotection,1
bid,1
big-boned,1
big-play,1
big-time,1
bilateral,1
biletnikoff,1
bill,1
bills,1
biological,1
bird-dog,1
birddog,1
bit-tone-ee-oh,1
bite,1
bites,1
bitonio's,1
bitter,1
blanket,1
blatntly,1
bledsoe,1
blind,1
blinding,1
blitzed,1
blitzing,1
blow-up,1
blustery,1
bo-dine,1
boast,1
boasting,1
boasts,1
bocks,1
body-positioning,1
bohl,1
bona,1
bone-headed,1
boom,1
boomer,1
bootlegs,1
borderline,1
borland's,1
bortles',1
bosco,1
bother,1
bought,1
bounced,1
bouncing,1
boundary,1
bowden,1
bowl-bound,1
bowler,1
bowler's,1
boxed,1
boxes,1
boxing,1
boys,1
bradley,1
brand,1
brandon,1
braves,1
brawl,1
brawler,1
brawling,1
brazilian-born,1
breakaway,1
breakups,1
breating,1
brennan,1
brent,1
breslin's,1
briefly,1
bright,1
bruins',1
bruised,1
bruiser,1
brushing,1
bucket-stepping,1
buckeye,1
buffalo,1
bulking,1
bull-rushers,1
bull-rushes,1
bull-uh,1
bulldog's,1
bulldozer,1
bulled,1
bullet,1
bullied,1
bump,1
buried,1
buries,1
burning,1
bursts,1
bush,1
bust-factor,1
buys,1
buzzing,1
by-law,1
bylaw,1
bystander,1
ca,1
cabo,1
calhoun,1
caliber,1
called,1
calling,1
calls.dj,1
camp-ah-nair-oh,1
campbell,1
campus,1
canadian,1
capabilities,1
caped,1
capitalizing,1
capture,1
cardinals',1
career-bests,1
career-ending,1
career-long,1
cares,1
carl,1
carlos,1
carriage,1
carrie,1
carves,1
case,1
casey's,1
cash,1
catchable',1
catchers,1
catching-radius,1
category,1
cause,1
cave,1
cbssports.com's,1
ceilings,1
center-only,1
centerfielder,1
ceremonies,1
certain,1
challenging,1
champion,1
champs,1
chandler,1
change-of-pace,1
change-up,1
changer,1
chaos,1
chaotic,1
chapel,1
chapter,1
characteristics,1
chargers,1
charges,1
charismatic,1
chart,1
charts,1
cheap,1
cheat,1
checkdowns,1
cheese,1
chemistry,1
chew,1
chief,1
children,1
chippy,1
chiseled,1
chop,1
christensen,1
christian,1
chucking-and-ducking,1
chucks,1
chunk,1
cincinnati's,1
cindy,1
circles,1
circuit,1
circuitous,1
cis,1
cited,1
clamp,1
clancy,1
classes',1
classify,1
classroom,1
cleaned,1
cleanest,1
cleans,1
clearing,1
clears,1
cleveland,1
clings,1
clipboard,1
clocked,1
cloggers,1
closed,1
closely,1
closet,1
clubs,1
clumsy,1
clunky,1
clutching,1
co-aac,1
co-captain,1
co-championship,1
co-mvp,1
coach.bryn,1
coached,1
coaster,1
coffee,1
collapsed,1
collar,1
collect,1
collected,1
collects,1
college's,1
college-system,1
collins,1
collisions,1
colo,1
colon,1
colts',1
combines,1
come-from-behind,1
comebacks,1
comfort,1
common,1
communicated,1
commuted,1
compare,1
compares,1
comparies,1
competed,1
competently,1
competing,1
competition.john,1
complaint,1
completes,1
complex,1
complexity,1
complications,1
composed,1
concentrate,1
concentrated,1
concepts,1
concluding,1
concussions,1
conducting,1
conference's,1
confidence-building,1
connecticut,1
conservative,1
consider,1
considerable,1
considerably,1
consistenly,1
constant,1
consumption,1
containment,1
contains,1
contender,1
contest,1
continual,1
contracting,1
controversial,1
conversions,1
convinced,1
cook,1
coordinate,1
coordinators,1
cornell,1
cornell's,1
cornerbacks,1
corners,1
cornhuskers,1
correct,1
correctly,1
cost,1
costly,1
cougar,1
cougars',1
couldn't,1
counselor,1
count,1
courses,1
cousin,1
coverage.average,1
covering,1
covermen,1
covers,1
covet,1
coveted,1
cowboy,1
crabtree's,1
cradle,1
craig,1
crash-and-burn,1
crashes,1
crave,1
creases,1
credits,1
creep,1
crisp,1
crisper,1
criticized,1
crowd,1
crucial,1
cruise,1
crumbles,1
culpepper,1
culture,1
cups,1
curls,1
cushion,1
cut-blocker,1
cut-blocks,1
cyclones,1
dad,1
dallas,1
damaging,1
damn,1
dan,1
dances,1
danny,1
dating,1
daughters,1
daunte,1
dazzle,1
db,1
dbs,1
deal,1
dealt,1
deanne,1
death,1
deb,1
debbie,1
debut,1
deciding,1
decipher,1
decisively,1
decisiveness,1
declared,1
declined,1
decorated,1
dedicated,1
deem,1
deep-zone,1
defeated,1
defeating,1
defend,1
defended,1
defensed,1
deficiency,1
defied,1
deflects,1
degree-of-difficulty,1
delaware,1
deliveries,1
deltoid,1
demand,1
demanding,1
demands,1
demarcus,1
denied,1
dennis,1
denying,1
departure,1
dependability,1
dependent,1
deploying,1
derailing,1
descent,1
described,1
designed,1
desiring,1
detail-oriented,1
deteriorate,1
deteriorates,1
determine,1
determining,1
detracts,1
developental,1
devils',1
devoted,1
devout,1
diablo,1
diagnosis,1
dictate,1
diego's,1
difference,1
difficulties,1
difficulty,1
digest,1
digest-and-apply,1
dilfer,1
dime,1
dimensions,1
diminish,1
diminutive,1
dinged,1
dingwell,1
dinosaurs,1
directly,1
director,1
dirt,1
dirtballs,1
disadvantage,1
disappointed,1
disappointment,1
disciplinary,1
disguises,1
display,1
disproportionately,1
dissect,1
distinction,1
distinguished,1
distinguishing,1
disturbance,1
dive,1
diverse,1
dividends,1
diving,1
division-i,1
division-ii,1
division-ii-best,1
dixie,1
documented,1
doll,1
dolphins,1
domer,1
dominance,1
dominant,1
dominating,1
donnel,1
doo-ver-nay-tar-dif,1
dooley,1
door,1
doover-nay-tar-dif,1
double-catches,1
double-digit,1
down-field,1
downside,1
downtown,1
dozens,1
draft's,1
drafting,1
dragging,1
drama,1
dramatically,1
draped,1
drastic,1
drawing,1
drawn,1
drift,1
drilling,1
drinking,1
drinks,1
drive-by,1
driver's,1
drop-back,1
dropback,1
drove,1
drug,1
ducks',1
duds,1
duel,1
dull,1
dump,1
dumpy-looking,1
dunbar,1
dunbar's,1
dungy's,1
duo,1
durable.will,1
duvernay-tardif's,1
dwell,1
dying,1
eanred,1
ear,1
earlier,1
easier,1
eat,1
eating,1
eclipsed,1
economics,1
ecu,1
education,1
effect,1
effectiveness,1
effects,1
efficiency,1
effortless,1
efforts,1
electronically,1
elects,1
elevates,1
elizabeth,1
elkins,1
elton,1
emergence,1
emmett,1
emotion,1
emotionally,1
emphasizes,1
emphatic,1
employing,1
empties,1
en,1
encouraging,1
endear,1
endurance,1
endure,1
energetic,1
engineered,1
english,1
english-born,1
engulf,1
enhance,1
enhances,1
entitlement,1
entrant,1
entrepreneurship,1
environment,1
environmental,1
envision,1
equal,1
erased,1
eric,1
erick,1
errand,1
erratic,1
error,1
escape-ability,1
espn.com,1
essentially,1
estate,1
evades,1
evaluators,1
evans,1
eve,1
evening,1
eventual-starter,1
every-day,1
everyone,1
everywhere,1
evidenced,1
evident,1
ex-cardinals,1
examination,1
exams,1
exceed,1
excel,1
except,1
exception,1
exceptionally,1
excess,1
exchange,1
excite,1
excited,1
excluding,1
exclusion,1
executive,1
exhibit,1
exhibited,1
exhibiting,1
exits,1
expand,1
expecting,1
experiment,1
explained,1
explains,1
exploded,1
exploding,1
expose,1
exposing,1
expressed,1
extended,1
exterior,1
extra-point,1
extraordinary,1
exudes,1
f,1
face-up,1
facilitated,1
facilities,1
fade-away',1
falcon,1
fales',1
faltered,1
familial,1
family--my,1
farvre-like,1
fascinating,1
fast-flowing,1
fast-paced,1
father's,1
fatigued,1
fault,1
favor,1
favorably,1
favorite,1
favorites,1
fazed,1
fb,1
fbc,1
fcs',1
feat,1
feature,1
featured,1
features,1
feeling,1
feh-dor-uh-wits,1
feisty,1
feldman,1
feldman's,1
fell,1
fencepost,1
fewer,1
fewest,1
ffs,1
fictitious,1
fide,1
field-flipping,1
field-goal,1
field.needs,1
fielded,1
fielder,1
fields,1
fierce,1
fifth-round,1
figures,1
filled-out,1
filling,1
fills,1
finalist.after,1
finalists,1
fired,1
firm,1
first-,1
first-degree,1
first-rounder,1
first-year,1
fish,1
five-tech,1
flacco,1
flamboyant,1
flappers,1
flat-backed,1
flaws,1
flee,1
fleet,1
flex,1
flight,1
flip,1
float,1
flops,1
flowing,1
flown,1
flows,1
fluctuate,1
flushed,1
flushes,1
flustered,1
flynn,1
focal,1
folded,1
foles,1
follows,1
football-smart,1
footed,1
forceful,1
forcefully,1
forecasting,1
forgo,1
form,1
formation,1
foul,1
fouls,1
four-man,1
four-point,1
four-quarter,1
four-star,1
four-time,1
fourth-fastest,1
fourth-quarter,1
frames,1
franticly,1
fraud,1
fraud.rob,1
freddie,1
freedom,1
freelance,1
frees,1
freezing,1
french,1
frequent,1
freshmen,1
friend,1
frist,1
frogs,1
frontal,1
fronts,1
frumpy,1
frustrated,1
frustration,1
fsu,1
full-go,1
fullback-caliber,1
fully,1
functionality,1
fundamental,1
funny,1
gah-ropp-ah-low,1
gail,1
gainesville,1
gait,1
gale,1
gambler's,1
game-day,1
game-management,1
game-tape,1
gamecocks,1
gameday,1
gameplan,1
gamer,1
games',1
games.placement,1
gamse,1
gang,1
gardner,1
gardner-webb,1
garoppolo's,1
garrett,1
gary,1
gashing,1
gathers,1
gatorade,1
gators,1
gauge,1
gearing,1
generating,1
georgia's,1
ghosts,1
giants,1
gimmicky,1
gina,1
givens,1
giving,1
glaring,1
glory,1
goal-line,1
gold,1
goodwin,1
gourd,1
governor,1
grabby,1
grading,1
graduate,1
graduating,1
graduation,1
grain,1
grasp,1
greater,1
greatly,1
green's,1
greene,1
griffin,1
grimm,1
grimm's,1
grinders',1
grinding,1
grips,1
grizzly,1
groh's,1
groin,1
groping,1
ground.with,1
grown,1
groy,1
groy's,1
guard.not,1
guessing,1
guided,1
guilt,1
guinness,1
gunslinger,1
gunslinger',1
gus,1
h.s,1
h.w,1
hail,1
hails,1
hair,1
half-field,1
happens,1
happy,1
harassed,1
hard-partying,1
harder,1
hardest,1
harrassed,1
harvey,1
hashes.average,1
hauled,1
hauling,1
hawai'i,1
hawk,1
hawkeyes,1
hc,1
head-on,1
headaches,1
headlines,1
headlining,1
heaped,1
heart-and-soul,1
heartfelt,1
heather,1
heaves,1
heavier,1
heavily-favored,1
heavy-bodied,1
heavy-handed,1
heavy-legged,1
heavyness,1
height-weight,1
hemmed,1
hen,1
hercules,1
herzlich,1
hesitant,1
hesitating,1
hewitt's,1
hiding,1
high-completion,1
high-energy,1
high-percentage,1
high-points,1
high-ranking,1
high-reward,1
high-risk,1
highest,1
highest-rated,1
highlight,1
highlighted,1
highlights,1
highly-recruited,1
hill,1
him.great,1
hinge,1
hinted,1
hired,1
historic,1
hitters,1
hitting,1
hobbies,1
holly,1
homerun,1
hometown,1
homework,1
honing,1
honors.hart,1
honour,1
hooks,1
hop,1
hoped,1
hoping,1
horned,1
horns,1
hospitalized,1
hot,1
houdini-like,1
hour,1
hubbard,1
huber,1
hundredth,1
hunger,1
hungry,1
hunt,1
hunting,1
hurricanes,1
hurried,1
huskers,1
hustles,1
hustling,1
hybrid,1
hyde,1
hyped,1
hyperactive,1
i'm,1
i-formation,1
i.e,1
id,1
ignore,1
ignored,1
ignoring,1
illinois',1
img,1
immaturity,1
impacted,1
impatient,1
impeccable,1
importantly,1
improtant,1
improv',1
improvements,1
improves,1
improving,1
improvise,1
improvisional,1
in-and-out,1
in-breaking,1
in-game,1
in-space,1
in-state,1
in-stride,1
include,1
includes,1
inconsistencies,1
increase,1
increased,1
incredible,1
incredibly,1
indecisive,1
indiana,1
indicated,1
indication,1
indoors,1
inducted,1
industry,1
ineffective,1
inexperienced,1
infection,1
inflates,1
influence,1
influences,1
injury-prone,1
injury-shortened,1
ins,1
installments,1
instilling,1
instinct,1
intangibly,1
integrated,1
intellectual,1
interceptions.he,1
interest,1
interested,1
international,1
international.after,1
interview,1
intimidated,1
intimidating,1
intrepid,1
intricate,1
inured,1
inverted,1
investment,1
invite,1
involve,1
involvement,1
involving,1
island,1
iv,1
ivy-league,1
j.j,1
j.r,1
jab-steps,1
jack-of-all-trades,1
jadaveon,1
jailbreak,1
jamarcus,1
